,screen_name,id_str,created_at,text
2578,AChanelol,1303381906990350336,2020-09-08 17:17:16,"@syntactics @MissElise84 This part.

So many companies changed their tune once their workers started getting COVID.… https://t.co/47yvSl9FC3"
2579,BeckyTh67424001,1303381905887420417,2020-09-08 17:17:16,@ohiogop @JaneyMurph @govkristinoem @realDonaldTrump That's because she's a real governor unlike @GovMikeDeWine who… https://t.co/PPNUGGu1i5
2580,davidcherr,1303381905526542336,2020-09-08 17:17:16,"@MichaelRegenell @Zigmanfreud Or enough people have had Covid that there is community resistance building, if not h… https://t.co/SIJ71wm36u"
2581,cowgirlskysky,1303381904754843649,2020-09-08 17:17:16,@remedyhobi A MASK BREAK?!??! did miss covid day let me use the bathroom for 5 mins real quick
2582,HarryAEvans,1303381904461377536,2020-09-08 17:17:16,Useful @NPCthinks blog on what trustees should consider during these tough times. I feel culture and workplace rela… https://t.co/Lzw3GL7Xr4
2583,JosephHucks,1303381903530233858,2020-09-08 17:17:16,"https://t.co/Uaokz9UqoD: Atlanta, GA Coronavirus Updates &amp; News For September 8.
https://t.co/84b7WG9Vqh

via @GoogleNews"
2584,MoreLIkeMelanie,1303381903467315208,2020-09-08 17:17:16,My first trip after Covid might be to Vegas for this Usher residency.
2585,shawnsanthan1,1303381903182102535,2020-09-08 17:17:16,My dad got past covid 19 Such a great feeling!! Bro .. blessed
2586,Aba_AlHarith,1303381902167072776,2020-09-08 17:17:15,@DailyCaller While he was busy carving mount Covid 😂
2587,HKHLawFirm,1303381901164638208,2020-09-08 17:17:15,Updated COVID guidance from the EEOC: https://t.co/CCDnGfQ9Im
2588,southernnewsjk,1303381900015341569,2020-09-08 17:17:15,"Biggest jump of 1355 covid-19 cases in J&amp;K, total 45925,Several Security Men, Service Providers Among Infected https://t.co/aD3HvwZ0AD"
2589,conlibrarian,1303381899549777932,2020-09-08 17:17:15,Press Secy. McEnany: Democrats are ‘playing politics with people’s lives’ over doubts about COVID-19 vaccine https://t.co/1p8L8hCZgg
2590,Daisy1962,1303381898497085445,2020-09-08 17:17:14,@KP24 @piersmorgan It means that if someone dies of Covid 19 28 days after having a positive test they are not incl… https://t.co/3lyzuUrjbo
2591,ThirdDaugher,1303381897456889856,2020-09-08 17:17:14,@realDonaldTrump That is a down right lie.  Those states have opened schools and have had to shudder them just a fe… https://t.co/C5vUM029rc
2592,wrongthinkradio,1303381895812702212,2020-09-08 17:17:14,"Hydroxychloroquine Reduces Risk Of Death From COVID-19 By 30%, Latest Italian Study Shows https://t.co/Lx9oqeGmYa"
2593,Su0rpr9,1303381894848024579,2020-09-08 17:17:14,Sturgis should pay ND some money because the state is surging in terms of COVID-19 https://t.co/PU4Db4TSJx
2594,teaisbest13,1303381894243979268,2020-09-08 17:17:13,"Covid can lead to Chronic Fatigue Syndrome ME, if you are recovering from Covid please rest rest rest ignore those… https://t.co/EaCyRiq8EV"
2595,Up4downs,1303381893862227970,2020-09-08 17:17:13,@JuliansRum Keeping the Covid narrative going. https://t.co/HMw6Kf1Bd7
2596,br1spina,1303381893749116930,2020-09-08 17:17:13,Have COVID lockdowns done more harm than good? https://t.co/lSNF3Djd0V
2597,MartyLauderdale,1303381892486574087,2020-09-08 17:17:13,"*** GREAT UPDATE from RON PAUL ***

&gt; @ 26:30 - UN: ""Covid 19 has shown millennia of patriarchy has resulted in mal… https://t.co/Wn1I8f19T6"
2598,dstinc1913,1303381892226580487,2020-09-08 17:17:13,Due to COVID-19 many people are taking more road trips. The Highway Planning &amp; Construction Program also relies on… https://t.co/RmF69VGKrX
2599,ChloeBe21917662,1303381891744178176,2020-09-08 17:17:13,"@realDonaldTrump Well, gee, you are the president right now and you haven't stopped the violence. We need to give B… https://t.co/d40dh9pzZA"
2600,leefbeast31,1303381890779537408,2020-09-08 17:17:13,@juulh8r I the Renn faire I actually am a mid Evil reenactment member....fun stuff.....I am sad too because it is c… https://t.co/rmzmlGy9Ek
2601,SaveUKNews,1303381890590822401,2020-09-08 17:17:13,"""Education is not a commodity to be bought; it is a basic right for all"" Finn

""We need a system where girls' educa… https://t.co/ZFSFZ6Kx7i"
2602,northroadrunner,1303381890527682560,2020-09-08 17:17:13,@realDonaldTrump Spreading covid all along the campaign trail. https://t.co/oa6YiJ7vUK
2603,stefanistweets,1303381889827450880,2020-09-08 17:17:12,Just Covid-19 stress. But keeping it together and reading and doing these games give me life 😅❤️ https://t.co/IOMj0vRKXO
2604,jawndeaux,1303381889718378496,2020-09-08 17:17:12,I’m in trouble at work because I misunderstood the call back procedure for staff that was furloughed due to COVID.… https://t.co/4oZwospRnK
2605,skrondog82,1303381888514625538,2020-09-08 17:17:12,@chicagotribune Drive thru Kentucky in April. They didn’t wanna recognize Covid...and apparently they STILL don’t! 😂
2606,KateCox59582715,1303381888220962816,2020-09-08 17:17:12,"@wordwhisperer @Charlotte3003G @mariannaspring Excellent! Zero Covid is an entirely impossible aim.

It would ruin us"
2607,SatanParty,1303381887814074374,2020-09-08 17:17:12,"@catturd2 First things first: rioters are not protestors — two different things 

Pretty simple explanation: wearin… https://t.co/rK8guwkcBh"
2608,MrDJones,1303381887675772929,2020-09-08 17:17:12,"POLITICS: ""Boris Johnson should be beating Covid not breaking the law, Starmer demands"" DAILY MIRROR &gt;&gt; https://t.co/UPm1h5we4o"
2609,OkaloosaI,1303381887012962305,2020-09-08 17:17:12,"Drugmakers Make Safety Pledge In Race To Develop COVID-19 Vaccine
https://t.co/L5D4crgYKg"
2610,rising_sikkim,1303381885553270785,2020-09-08 17:17:11,"Sikkim COVID-19 health bulletin as on date 8th Sept 2020

https://t.co/OPHXJaA9Z7"
2611,Kgothii_thetall,1303381883699503105,2020-09-08 17:17:11,@AkeMarven @phume22 Covid https://t.co/wqRCMKFEuW
2612,sealthgirl,1303381882034298880,2020-09-08 17:17:10,"@MittRomney @AnnRomney I haven’t had a haircut since December. I’d have more respect of you, if you had trimmed it… https://t.co/fJstJpsbDO"
2613,CSsubhani,1303381881153417216,2020-09-08 17:17:10,@Swamy39 Sir please postpone exams also sir as the covid 19 is spreading gradually
2614,DPAScottPower,1303381880004399106,2020-09-08 17:17:10,"COVID-19 strikes again, this time for Clinton. Meigs County’s game at Clinton has been canceled.@DPAScottPower"
2615,JosephHucks,1303381879962427396,2020-09-08 17:17:10,"POLITICO: How Covid-19 made New Jersey's Phil Murphy the most powerful governor in America.
https://t.co/ppiyXHpvds

via @GoogleNews"
2616,dakotanews_now,1303381877089280000,2020-09-08 17:17:09,Both active COVID-19 cases and current hospitalizations dropped in the South Dakota Department of Health’s latest c… https://t.co/jbkLdoBBHD
2617,_jacobsjourney,1303381875281584129,2020-09-08 17:17:09,"I'm at #SalisburyUniversity where #Covidtesting is occuring with practically no guidance, barely any social distanc… https://t.co/AZxRbDebXP"
2618,SquidiaUK,1303381874874748930,2020-09-08 17:17:09,@ConcubhairO @andrewjonsso @TalluahTeapott6 Isn't that included in the covid vaccine?
2619,StanleyJohnsonP,1303381874329427968,2020-09-08 17:17:09,"@HeleneBismarck @taniajones75 Just to clarify, with Covid in the mix, is there a ""we are so fucking fucked"" Twitter?"
2620,shadowbvnny,1303381874086158342,2020-09-08 17:17:09,and on today's episode of do i have allergies or did my roommate give me covid
2621,Same_ol_Zuluboy,1303381874052599809,2020-09-08 17:17:09,@Mamokete_R @BonitasMedical This is a great initiative. By making sure the people in our communities are educated a… https://t.co/bUbqjKnw41
2622,gimpolice,1303381873515802625,2020-09-08 17:17:08,After recent negotiations with the gov we won’t be perusing and complaints on party’s this weekend and if you get c… https://t.co/tbZLhQzrNv
2623,ketagoesglobal,1303381873222057984,2020-09-08 17:17:08,"@EricTrump These are #TrumpMobs, aka COVID Super Spreader Events, created when your father ordered Americans to ret… https://t.co/g8zYXKxoAE"
2624,yonlennon,1303381872655740928,2020-09-08 17:17:08,"@nehathemartian @erjb_ I'm against same sex marriages, but blaming them for covid is too much..."
2625,agronomistnirav,1303381869539389442,2020-09-08 17:17:08,"8. Creation of rural jobs ( mass unemployment because of covid -19 and backward immigration)
9. Modernization of ag… https://t.co/FkxIpn1EzN"
2626,SiyaTheMenace,1303381869526945792,2020-09-08 17:17:08,"@VusiThembekwayo Bafo, it wasn't the covid effect. It was the lockdown effect implemented by @CyrilRamaphosa.

He is the cause of this"
2627,Mark68819850,1303381868738478080,2020-09-08 17:17:07,@TBrad24 @rising_serpent @realDonaldTrump Turn off the TV! They are really doing a number on you! New numbers from… https://t.co/vuZiXVbbCv
2628,scdhec,1303381868105084928,2020-09-08 17:17:07,"To help slow the spread of COVID-19 get tested. Getting tested will help you to protect yourself, your loved ones,… https://t.co/ycpZMRnD4a"
2629,kgburke3,1303381867970859009,2020-09-08 17:17:07,Doctors studying why obesity may be tied to serious COVID-19 https://t.co/431iasWN2k
2630,ThomasPane3,1303381866918096897,2020-09-08 17:17:07,BACKING THIS COVID VACCINE IS A HUGE POLITICAL TIMEBOMB FOR @realDonaldTrump!! @KellyannePolls @PressSec @GOP… https://t.co/f3912hTzQv
2631,iLoveKentWA,1303381866590871557,2020-09-08 17:17:07,Sound Transit seeking input on 2021 proposed service changes https://t.co/xTe4em7NzD Community #COVID-19 #Kent #LightLinkRail
2632,Remidoodle,1303381865559199749,2020-09-08 17:17:07,@johnnyianson I developed Covid symptoms yesterday and live in Leeds. Nearest test within days was 120 miles away i… https://t.co/vaLsLZ70av
2633,jmdrake388,1303381865450156033,2020-09-08 17:17:07,@summercannot Covid kinda like killed that fantasy for me.
2634,bobhillbrain,1303381864779001857,2020-09-08 17:17:06,The good news of this catastrophe is that people begin to take seriously cold and flu https://t.co/bzUfwws6hU #COVID19
2635,SedmanLuke,1303381863822655489,2020-09-08 17:17:06,@piersmorgan my friend has just come back from Greece on Wednesday. He wanted to know for his own peice of mind &amp; t… https://t.co/sbhsY5ejJ5
2636,KULR,1303381863466184709,2020-09-08 17:17:06,BILLINGS- RiverStone Health is reporting a woman in her 80s passed away at a hospital in Yellowstone County on Mond… https://t.co/9OdBtT5COQ
2637,yawwinfred,1303381862426054656,2020-09-08 17:17:06,@NicholasQuayso5 @SammyGyamfi2017 Covid relief i guess. Or @vibrashin ino be so?
2638,SaludAmerica,1303381861385809920,2020-09-08 17:17:06,"A2 20.7% of U.S. COVID-19 deaths are among Latinos. However, when weighted for the distribution of racial/ethnic po… https://t.co/tdwBwX0qlj"
2639,APHAMensHealth,1303381858776952832,2020-09-08 17:17:05,"Interesting article! ""A New Theory Asks: Could a Mask Be a Crude ‘Vaccine’?"" by BY KATHERINE J. WU via NYT https://t.co/07Af3EWQxm"
2640,WDRBNews,1303381858240131073,2020-09-08 17:17:05,Doctors studying why obesity may be tied to serious COVID-19 https://t.co/X1hOAtqMeK https://t.co/vf5pXUo7vf
2641,dicole24,1303381858210775041,2020-09-08 17:17:05,@CarolCampbell4 I’m forcing myself so I can text my former colleagues who are at school trying to get a handle on a… https://t.co/Ju0fJ7HA8s
2642,g_piechota,1303381857942351879,2020-09-08 17:17:05,"Peloton Rides Covid-19 Wave, Adding Products, Cutting Bike Price - WSJ https://t.co/jKYIo6IQl2"
2643,AAPSonline,1303381857447243776,2020-09-08 17:17:05,"""HCQ was found consistently effective against COVID-19 when used early, in the outpatient setting. It was found ove… https://t.co/QzHxIQcn1s"
2644,daiyahimecos,1303381856948236288,2020-09-08 17:17:05,"Kind of related, here's an awesome video about the terrible state of science in Covid times.
(Also, I love his voic… https://t.co/tD6gX4V2n0"
2645,lawebs,1303381856734281729,2020-09-08 17:17:04,The Real Reason Post-COVID Myocarditis Is a Worry https://t.co/B0Wjl4QZy3
2646,acpotsch,1303381856457375745,2020-09-08 17:17:04,"@SturgisRally Y’all caused at LEAST 250,000 cases of Covid. Jfc that’s a new level of stupid"
2647,veritasnewsfeed,1303381855748739073,2020-09-08 17:17:04,"Covid-19 Medical Test kits (300215) imports by country | 2018

#COVID19 #Hoax #Agenda21  https://t.co/7ZUN6c7nH0"
2648,doyourlifeswork,1303381852397252608,2020-09-08 17:17:03,A Supercomputer Analyzed Covid-19 — and an Interesting New Theory Has Emerged https://t.co/ssW2yDu0DM
2649,impactnews_gil,1303381851965403138,2020-09-08 17:17:03,COVID-19: Number of coronavirus-related hospitalizations declining across Arizona https://t.co/I0u7ndBeCY
2650,JosephHucks,1303381850883321859,2020-09-08 17:17:03,"CNN: 9 vaccine makers sign safety pledge in race for Covid-19 vaccine.
https://t.co/rPv70FTNan

via @GoogleNews"
2651,dare2scherr,1303381849364987905,2020-09-08 17:17:03,This is what life would be like in most of the US now if COVID hadn’t been politicized. https://t.co/fpyBtdG1sw
2652,MegWeis,1303381847095881729,2020-09-08 17:17:02,"@BrookeWMcKeever “Cutting corners at this point could undermine public trust...If the data are complete, clear, and… https://t.co/Bm75muuZ76"
2653,PeterSchorschFL,1303381846789677057,2020-09-08 17:17:02,"#COVID19 death toll continues decline as Florida's positive trends continue

https://t.co/gpQvXCoRk5

#FlaPol… https://t.co/qCJUSfnaZI"
2654,Nic_La_Nurse,1303381845955039234,2020-09-08 17:17:02,Hive mind... I'm about to be Practice Supervisor for a student nurse on placement with us and need to be innovative… https://t.co/dd9IOmAkhb
2655,sophlaetitia,1303381845627809792,2020-09-08 17:17:02,How COVID Has Affected Me... https://t.co/QIRTVxMpyA | #covid19 #anxietyisreal #mentalhealthawareness https://t.co/wHLgE8rMeY
2656,WSpriggs,1303381845153906689,2020-09-08 17:17:02,"#LaborDay2020 The House of Labor @aflcio @lizshuler and @KamalaHarris standing together for American workers:
Opini… https://t.co/KcEhFKia1o"
2657,begyourpardon40,1303381844461629440,2020-09-08 17:17:02,@piersmorgan Another Hi from Covid-19
2658,dajennison,1303381843895484416,2020-09-08 17:17:01,They treat Guys the same way. The world as we once knew it seems to No Longer exist! Brand Covid-19..... https://t.co/SjiPEa2r5P
2659,917wvxu,1303381843316801537,2020-09-08 17:17:01,"A report from the National Low Income Housing Coalition says more than 300,000 households in Indiana are at risk of… https://t.co/QplZknFp5p"
2660,dusty1207,1303381843224522753,2020-09-08 17:17:01,"@Amy_Siskind @govkristinoem I can't tell if you're joking or not. Did only the Sturgis event spread the Covid, or a… https://t.co/YhAdf5NM3z"
2661,katiemansii,1303381842117251075,2020-09-08 17:17:01,&amp; Covid-19 guidelines will ofc be followed.
2662,Dub45025,1303381841903316998,2020-09-08 17:17:01,@RealHeatherK @Amy_Siskind @rupertlola @govkristinoem I bet you also think the constant rioting for the past 4 mont… https://t.co/5P0MV2TBdk
2663,EthelMercaptan,1303381841534124033,2020-09-08 17:17:01,"@PieMonk21 @FriedsonAndrew @stevenbodzin The whole point of the story is that Sturgis, specifically, is a singularl… https://t.co/w9hworOIPt"
2664,SpeakUp_Broward,1303381841454477317,2020-09-08 17:17:01,"The walk-up COVID-19 testing site at Lincoln Park has been permanently closed, but a new drive-thru location has be… https://t.co/AS85K9Uw4d"
2665,PhilAmmann,1303381841198673921,2020-09-08 17:17:01,"#COVID19 death toll continues decline as Florida's positive trends continue, via @Fla_Pol

https://t.co/lz4HSugf77… https://t.co/qHtpq5qxsa"
2666,KreherLevi,1303381841034973184,2020-09-08 17:17:01,@realDonaldTrump Ah more golf! I was afraid you would Tweet about a National Covid Strategy or about the Wildfires… https://t.co/ws2z5tHTrC
2667,Meredith_Kinsle,1303381840481443842,2020-09-08 17:17:01,Teacher tests positive for Covid-19 at school visited by Boris Johnson https://t.co/C0lNUBlYBi via @MailOnline
